Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,toilets,accepts_reservations,has_drinking_water,rv_hookups,pets_allowed,is_cheap,has_showers,has_dump,Column 13,Column 14,Column 15,Column 16
-117.96,45.868,MOTT/Mottet  NF PH:509.522.6290/541.278.3716   SITES:6 EL:5184 AMEN:NR approx 21.0 mi E of Milton-Freewater 45.868 -117.96,MOTT,Mottet,NF,509.522.6290/541.278.3716, , ,6,5184,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,21,E,Milton-Freewater
-122.713,42.076,MTAS/Mt Ashland  NF PH:530.493.2243/530.842.6131   SITES:9 EL:6739 AMEN:NH ND NS NR approx 8.2 mi S  of Ashland 42.076 -122.713,MTAS,Mt Ashland,NF,530.493.2243/530.842.6131, , ,9,6739,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,8.2,S ,Ashland
-120.204,42.282,MUDC/Mud Creek  NF PH:541.947.6328/541.947.2151   SITES:15 EL:6473 AMEN:NR approx 9.7 mi NE of Lakeview 42.282 -120.204,MUDC,Mud Creek,NF,541.947.6328/541.947.2151, , ,15,6473,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,9.7,NE,Lakeview
-118.23,44.964,MUDL/Mud Lake  NF PH:541.426.4476/541.523.6391 mid jul-late aug  SITES:7 EL:7156 AMEN:NH ND NS RS approx 23.4 mi NW of Baker City 44.964 -118.23,MUDL,Mud Lake,NF,541.426.4476/541.523.6391,mid jul-late aug, ,7,7156,NH ND NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,23.4,NW,Baker City
-119.647,44.302,MUDS/Mud Springs  NF    SITES:4 EL:4924 AMEN:NH ND NS NR approx 19.6 mi NE of Paulina 44.302 -119.647,MUDS,Mud Springs,NF, , , ,4,4924,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,19.6,NE,Paulina
-119.966,44.808,MULE/Muleshoe  BLM PH:503.808.6002   SITES:10 EL:1712 AMEN:NH ND VT NW NS NR L$ approx 8.6 mi W of Spray 44.808 -119.966,MULE,Muleshoe,BLM,503.808.6002, , ,10,1712,NH ND VT NW NS NR L$ ,VT,0,0,NH,unknown,1,0,0,OR,8.6,W,Spray
-118.639,44.213,MURR/Murray  NF PH:541.820.3800/541.575.3000   SITES:5 EL:5220 AMEN:NH ND NS NR approx 17.3 mi E of Seneca 44.213 -118.639,MURR,Murray,NF,541.820.3800/541.575.3000, , ,5,5220,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,17.3,E,Seneca
-124.023,42.786,MYRT/Myrtle Grove  NF PH:541.439.6200/541.618.2200   SITES:5  AMEN:NH ND NS NR approx 7.2 mi S  of Powers 42.786 -124.023,MYRT,Myrtle Grove,NF,541.439.6200/541.618.2200, , ,5, ,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,7.2,S ,Powers
-122.465,42.894,NATU/Natural Bridge  NF PH:541.865.2700/541.618.2200   SITES:19 EL:3304 AMEN:NH ND NS NR L$ approx 9.7 mi N of Prospect 42.894 -122.465,NATU,Natural Bridge,NF,541.865.2700/541.618.2200, , ,19,3304,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,9.7,N,Prospect
-123.936,45.698,NEHA/Nehalem Bay State Park  SP PH:503.368.5154 all year    AMEN:E DP DW SH RS approx 1.4 mi S  of Manzanita Jct 45.698 -123.936,NEHA,Nehalem Bay State Park,SP,503.368.5154,all year, , , ,E DP DW SH RS ,unknown,1,1,E,unknown,0,1,1,OR,1.4,S ,Manzanita Jct
-123.771,45.726,NEHF/Nehalem Falls - State Forestry  SP PH:503.842.2545   SITES:20  AMEN:NH ND VT DW NS NR approx 6.0 mi E of Nehalem 45.726 -123.771,NEHF,Nehalem Falls - State Forestry,SP,503.842.2545, , ,20, ,NH ND VT DW NS NR ,VT,0,1,NH,unknown,0,0,0,OR,6,E,Nehalem
-123.995,43.44,NESI/Nesika County Park  CP PH:541.396.3121    approx 12.3 mi NE of Coos Bay 43.44 -123.995,NESI,Nesika County Park,CP,541.396.3121, , , , ,,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,OR,12.3,NE,Coos Bay
-124.155,42.146,NOOK/Nook Bar  NF PH:541.247.3600/541.618.2200   SITES:34  AMEN:NR approx 9.2 mi NE of Brookings 42.146 -124.155,NOOK,Nook Bar,NF,541.247.3600/541.618.2200, , ,34, ,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,9.2,NE,Brookings
-121.768,45.145,NORA/North Arm  NF PH:503.622.3191/503.668.1700   SITES:12 EL:3356 AMEN:NH ND NS NR  45.145 -121.768,NORA,North Arm,NF,503.622.3191/503.668.1700, , ,12,3356,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,,,
-121.823,43.674,NORD/North Davis Creek  NF PH:541.383.4000/541.383.5300   SITES:14 EL:4370 AMEN:NH ND NS NR approx 15.9 mi NW of Crescent 43.674 -121.823,NORD,North Davis Creek,NF,541.383.4000/541.383.5300, , ,14,4370,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,15.9,NW,Crescent
-122.359,42.378,NORF/North Fork  NF PH:541.865.2700/541.618.2200   SITES:13 EL:4688 AMEN:NH ND NS NR L$ approx 15.5 mi SE of Butte Falls 42.378 -122.359,NORF,North Fork,NF,541.865.2700/541.618.2200, , ,13,4688,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,15.5,SE,Butte Falls
-118.401,44.914,NORY/North Fork John Day  NF PH:541.427.3231/541.278.3716   SITES:25 EL:5210 AMEN:NH ND NS NR approx 7.3 mi N of Granite 44.914 -118.401,NORY,North Fork John Day,NF,541.427.3231/541.278.3716, , ,25,5210,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,7.3,N,Granite
-118.382,44.209,NORM/North Fork Malheur  NF PH:541.820.3800/541.575.3000   SITES:5 EL:4852 AMEN:NR  44.209 -118.382,NORM,North Fork Malheur,NF,541.820.3800/541.575.3000, , ,5,4852,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,,,
-123.938,44.102,NORS/North Fork Siuslaw  NF PH:541.563.3211/541.750.7000   SITES:8  AMEN:NR approx 11.5 mi NE of Florence 44.102 -123.938,NORS,North Fork Siuslaw,NF,541.563.3211/541.750.7000, , ,8, ,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,11.5,NE,Florence
-121.764,43.731,NORT/North Twin Lake  NF PH:541.383.4000/541.383.5300   SITES:20 EL:4403 AMEN:NH ND NS NR approx 18.9 mi N  of Crescent 43.731 -121.764,NORT,North Twin Lake,NF,541.383.4000/541.383.5300, , ,20,4403,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,18.9,N ,Crescent
-122.003,43.758,NORW/North Waldo  NF PH:541.782.2283/541.225.6300   SITES:56 EL:5499 AMEN:NH DP 30ft NS NR approx 22.9 mi E of Oakridge 43.758 -122.003,NORW,North Waldo,NF,541.782.2283/541.225.6300, , ,56,5499,NH DP 30ft NS NR ,unknown,0,unknown,NH,unknown,0,0,1,OR,22.9,E,Oakridge
-121.568,45.367,NOTT/Nottingham  NF PH:541.352.6002/503.668.1700   SITES:23 EL:3353 AMEN:NH ND VT NW NS NR approx  mi  of Hood River 45.367 -121.568,NOTT,Nottingham,NF,541.352.6002/503.668.1700, , ,23,3353,NH ND VT NW NS NR ,VT,0,0,NH,unknown,0,0,0,OR,,,Hood River
-124.039,42.518,OAKG/Oak Flat /Gravel Bar  NF PH:541.247.3600/541.618.2200   SITES:31  AMEN:NR approx 3.1 mi SE of Agness 42.518 -124.039,OAKG,Oak Flat /Gravel Bar,NF,541.247.3600/541.618.2200, , ,31, ,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,3.1,SE,Agness
-121.77,45.114,OAKF/Oak Fork  NF PH:503.622.3191/503.668.1700   SITES:53 EL:3373 AMEN:NH ND 32ft NS RS approx 13.2 mi S  of Government Camp 45.114 -121.77,OAKF,Oak Fork,NF,503.622.3191/503.668.1700, , ,53,3373,NH ND 32ft NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,13.2,S ,Government Camp
-120.387,44.499,OCHD/Ochoco Divide  NF PH:541.416.6449/541.416.6500 all year COMM:dispersed SITES:28 EL:4734 AMEN:NH ND VT NW NS NR N$ approx 26.0 mi NE of Prineville 44.499 -120.387,OCHD,Ochoco Divide,NF,541.416.6449/541.416.6500,all year,dispersed,28,4734,NH ND VT NW NS NR N$ ,VT,0,0,NH,unknown,0,0,0,OR,26,NE,Prineville
-120.7,44.306,OCHL/Ochoco Lake  SP PH:541.447.1209    EL:3146 AMEN:NH ND NS NR approx 6.7 mi E of Prineville 44.306 -120.7,OCHL,Ochoco Lake,SP,541.447.1209, , , ,3146,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,6.7,E,Prineville
-121.963,43.551,ODEL/Odell Creek   PH:541.433.3200    EL:4793 AMEN:NH approx 5.4 mi N of Crescent Lake 43.551 -121.963,ODEL,Odell Creek, ,541.433.3200, , , ,4793,NH ,unknown,unknown,unknown,NH,unknown,0,unknown,unknown,OR,5.4,N,Crescent Lake
-122.06,42.429,ODES/Odessa  NF PH:541.885.3406/541.947.2151   SITES:6 EL:4222 AMEN:NH ND NS NR L$ approx 20.0 mi NW of Klamath Falls 42.429 -122.06,ODES,Odessa,NF,541.885.3406/541.947.2151, , ,6,4222,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,20,NW,Klamath Falls
-122.037,44.257,OLAL/Olallie  NF PH:541.822.3381/541.225.6300   SITES:17 EL:2126 AMEN:NH ND NS NR  44.257 -122.037,OLAL,Olallie,NF,541.822.3381/541.225.6300, , ,17,2126,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,,,
-121.773,44.86,OLAM/Olallie Meadow  NF PH:503.630.6861/503.668.1700   SITES:7 EL:4498 AMEN:NH ND 24ft NS RS PA L$  44.86 -121.773,OLAM,Olallie Meadow,NF,503.630.6861/503.668.1700, , ,7,4498,NH ND 24ft NS RS PA L$ ,unknown,1,unknown,NH,1,1,0,0,OR,,,
-118.596,44.784,OLIV/Olive Lake  NF PH:541.427.3231/541.278.3716   SITES:59 EL:6076 AMEN:NH ND NS NR approx 8.9 mi W of Granite 44.784 -118.596,OLIV,Olive Lake,NF,541.427.3231/541.278.3716, , ,59,6076,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,8.9,W,Granite
-116.875,45.152,OLLO/Ollokot  NF PH:541.426.4978/541.523.6391   SITES:13 EL:4075 AMEN:NH ND NS NR N$ approx 22.2 mi SE of Joseph 45.152 -116.875,OLLO,Ollokot,NF,541.426.4978/541.523.6391, , ,13,4075,NH ND NS NR N$ ,unknown,0,unknown,NH,unknown,0,0,0,OR,22.2,SE,Joseph
-124.054,42.864,ORCH/Orchard Park  CP   COMM:unknown facilities  approx  mi  of Powers 42.864 -124.054,ORCH,Orchard Park,CP, , ,unknown facilities, , ,,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,OR,,,Powers
-118.34,44.547,OREG/Oregon  NF PH:541.446.3351/541.523.6391   SITES:12 EL:5016 AMEN:NR approx 10.5 mi NW of Unity 44.547 -118.34,OREG,Oregon,NF,541.446.3351/541.523.6391, , ,12,5016,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,10.5,NW,Unity
-118.727,44.974,ORIE/Oriental  NF PH:541.427.3231/541.278.3716   SITES:9 EL:3261 AMEN:NH ND NS NR approx 10.8 mi E of Dale 44.974 -118.727,ORIE,Oriental,NF,541.427.3231/541.278.3716, , ,9,3261,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,10.8,E,Dale
-123.96,45.77,OSWA/Oswald West State Park  SP PH:503.368.5154  COMM:CLOSED to camping - tree problems   AMEN:NH ND NS NR approx 3.2 mi S  of Arch Cape 45.77 -123.96,OSWA,Oswald West State Park,SP,503.368.5154, ,CLOSED to camping - tree problems, , ,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,3.2,S ,Arch Cape
-122.29,45.497,OXBO/Oxbow Regional Park  CP PH:503.797.1850     AMEN:NH ND DW SH approx 6.8 mi E of Gresham 45.497 -122.29,OXBO,Oxbow Regional Park,CP,503.797.1850, , , , ,NH ND DW SH ,unknown,unknown,1,NH,unknown,0,1,0,OR,6.8,E,Gresham
-122.431,43.67,PACC/Packard Creek  NF PH:541.782.2283/541.225.6300   SITES:52  AMEN:NH ND 28ft NS NR approx 5.5 mi S  of Oakridge 43.67 -122.431,PACC,Packard Creek,NF,541.782.2283/541.225.6300, , ,52, ,NH ND 28ft NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,5.5,S ,Oakridge
-118.866,42.801,PAGE/Page Springs  BLM PH:541.573.4400    EL:4295 AMEN:NH ND 24ft NS NR approx 3.1 mi SE of Frenchglen 42.801 -118.866,PAGE,Page Springs,BLM,541.573.4400, , , ,4295,NH ND 24ft NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,3.1,SE,Frenchglen
-122.092,44.185,PARA/Paradise  NF PH:541.822.3381/541.225.6300 mid may-mid oct  SITES:64 EL:1627 AMEN:NH ND NS RS PA approx 3.6 mi E of McKenzie Bridge 44.185 -122.092,PARA,Paradise,NF,541.822.3381/541.225.6300,mid may-mid oct, ,64,1627,NH ND NS RS PA ,unknown,1,unknown,NH,1,0,0,0,OR,3.6,E,McKenzie Bridge
-118.766,44.178,PARI/Parish Cabin  NF PH:/541.575.3000   SITES:21 EL:4934 AMEN:NH ND NS NR approx 10.6 mi E of Seneca 44.178 -118.766,PARI,Parish Cabin,NF,/541.575.3000, , ,21,4934,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,10.6,E,Seneca
-122.323,42.601,PARK/Parker Meadows  NF PH:541.865.2700/541.618.2200   SITES:10 EL:5066 AMEN:NR  42.601 -122.323,PARK,Parker Meadows,NF,541.865.2700/541.618.2200, , ,10,5066,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,,,
-123.211,43.723,PASS/Pass Creek County Park  CP PH:541.957.7001   SITES:30 EL:2733 AMEN:WES DP DW SH approx 0.1 mi E of Curtin 43.723 -123.211,PASS,Pass Creek County Park,CP,541.957.7001, , ,30,2733,WES DP DW SH ,unknown,unknown,1,WES,unknown,0,1,1,OR,0.1,E,Curtin
-121.792,44.813,PAUD/Paul Dennis (Olallie)  NF PH:503.630.6861/503.668.1700   SITES:17 EL:5003 AMEN:NH ND NS NR approx 18.4 mi E of Detroit 44.813 -121.792,PAUD,Paul Dennis (Olallie),NF,503.630.6861/503.668.1700, , ,17,5003,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,18.4,E,Detroit
-121.274,43.712,PAUL/Paulina Lake  NF PH:541.383.4000/541.383.5300 mid may-late sep  SITES:69 EL:6348 AMEN:NH ND 30ft NS RS approx 11.8 mi E of La Pine 43.712 -121.274,PAUL,Paulina Lake,NF,541.383.4000/541.383.5300,mid may-late sep, ,69,6348,NH ND 30ft NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,11.8,E,La Pine
-121.236,44.685,PELT/Pelton Park  UTIL PH:541.475.0517    EL:1677approx 6.3 mi NW of Madras 44.685 -121.236,PELT,Pelton Park,UTIL,541.475.0517, , , ,1677,,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,OR,6.3,NW,Madras
-119.533,43.94,PEND/Pendleton Springs Camp  NF PH:541.573.4300/541.575.3000   SITES:10 EL:6237 AMEN:NR  43.94 -119.533,PEND,Pendleton Springs Camp,NF,541.573.4300/541.575.3000, , ,10,6237,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,,,
-121.785,44.8,PENI/Peninsula (Olallie)  NF PH:503.630.6861/503.668.1700   SITES:43 EL:5007 AMEN:NH ND NS NR approx 18.5 mi E of Detroit 44.8 -121.785,PENI,Peninsula (Olallie),NF,503.630.6861/503.668.1700, , ,43,5007,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,18.5,E,Detroit
-119.317,45.116,PENL/Penland Lake  NF PH:541.676.9187/541.278.3716   SITES:17 EL:4941 AMEN:NH ND NS NR N$ approx 20.1 mi SE of Heppner 45.116 -119.317,PENL,Penland Lake,NF,541.676.9187/541.278.3716, , ,17,4941,NH ND NS NR N$ ,unknown,0,unknown,NH,unknown,0,0,0,OR,20.1,SE,Heppner
-121.451,44.584,PERR/Perry South  NF PH:541.549.7700/541.383.5300 early jun-mid sep  SITES:63 EL:2057 AMEN:NH ND NS RS PA approx 12.4 mi W of Culver 44.584 -121.451,PERR,Perry South,NF,541.549.7700/541.383.5300,early jun-mid sep, ,63,2057,NH ND NS RS PA ,unknown,1,unknown,NH,1,0,0,0,OR,12.4,W,Culver
-123.368,44.536,PHIL/Philomath Frolic and Rodeo Grounds  CP PH:541.929.2611     AMEN:E NS approx 0.3 mi S  of Philomath 44.536 -123.368,PHIL,Philomath Frolic and Rodeo Grounds,CP,541.929.2611, , , , ,E NS ,unknown,unknown,unknown,E,unknown,0,0,unknown,OR,0.3,S ,Philomath
-120.933,42.698,PIKE/Pikes Crossing  NF    SITES:6 EL:5663 AMEN:NH ND PT NS NR approx 19.7 mi W of Paisley 42.698 -120.933,PIKE,Pikes Crossing,NF, , , ,6,5663,NH ND PT NS NR ,PT,0,unknown,NH,unknown,0,0,0,OR,19.7,W,Paisley
-123.056,43.7,PINM/Pine Meadows- Cottage Grove Lake  COE PH:541.942.8657 mid may-mid sep    AMEN:NH DP 45ft DW SH RS PA approx 6.7 mi S  of Cottage Grove 43.7 -123.056,PINM,Pine Meadows- Cottage Grove Lake,COE,541.942.8657,mid may-mid sep, , , ,NH DP 45ft DW SH RS PA ,unknown,1,1,NH,1,0,1,1,OR,6.7,S ,Cottage Grove
-120.943,43.791,PINE/Pine Mountain  NF PH:541.383.4000/541.383.5300   SITES:6 EL:6250 AMEN:NH ND NS NR approx 26.1 mi SE of Bend 43.791 -120.943,PINE,Pine Mountain,NF,541.383.4000/541.383.5300, , ,6,6250,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,26.1,SE,Bend
-121.801,45.113,PINP/Pine Point  NF PH:503.622.3191/503.668.1700 mid may-late aug  SITES:59 EL:3274 AMEN:NH ND NS RS approx 13.4 mi S  of Government Camp 45.113 -121.801,PINP,Pine Point,NF,503.622.3191/503.668.1700,mid may-late aug, ,59,3274,NH ND NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,13.4,S ,Government Camp
-121.638,44.482,PINR/Pine Rest  NF PH:541.549.7700/541.383.5300   SITES:8 EL:2956 AMEN:NH ND NS NR approx 13.9 mi N  of Sisters 44.482 -121.638,PINR,Pine Rest,NF,541.549.7700/541.383.5300, , ,8,2956,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,13.9,N ,Sisters
-121.622,44.55,PION/Pioneer Ford  NF PH:541.549.7700/541.383.5300   SITES:20 EL:2795 AMEN:NH ND NS NR approx 18.3 mi N  of Sisters 44.55 -121.622,PION,Pioneer Ford,NF,541.549.7700/541.383.5300, , ,20,2795,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,18.3,N ,Sisters
-116.469,45.622,PITT/Pittsburgh Landing - Snake River  NF   COMM:17 mile narrow steep gravel road SITES:28  AMEN:NH ND VT DW NS NR approx 12.6 mi SW of White Bird 45.622 -116.469,PITT,Pittsburgh Landing - Snake River,NF, , ,17 mile narrow steep gravel road,28, ,NH ND VT DW NS NR ,VT,0,1,NH,unknown,0,0,0,OR,12.6,SW,White Bird
-121.808,43.967,POIN/Point  NF PH:541.383.4000/541.383.5300   SITES:9 EL:4928 AMEN:NH ND NS NR approx 25.3 mi W of Bend 43.967 -121.808,POIN,Point,NF,541.383.4000/541.383.5300, , ,9,4928,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,25.3,W,Bend
-122.196,43.312,POOL/Poole Creek  NF PH:541.498.2531/541.957.3200 early jun-mid oct  SITES:80 EL:4193 AMEN:NH ND 35ft NS RS approx 9.7 mi N  of Diamond Lake 43.312 -122.196,POOL,Poole Creek,NF,541.498.2531/541.957.3200,early jun-mid oct, ,80,4193,NH ND 35ft NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,9.7,N ,Diamond Lake
-121.896,45.668,PORC/Port Authority - Cascade Locks Marine Park  CP PH:541.374.8619   SITES:15  AMEN:WE DP FT DW SH RS approx 0.3 mi SW of Cascade Locks 45.668 -121.896,PORC,Port Authority - Cascade Locks Marine Park,CP,541.374.8619, , ,15, ,WE DP FT DW SH RS ,FT,1,1,WE,unknown,0,1,1,OR,0.3,SW,Cascade Locks
-120.205,45.723,PORT/Port Of Arlington RV and Marina Park  CP PH:541.454.2868   SITES:37  AMEN:WE approx 0.5 mi NW of Arlington 45.723 -120.205,PORT,Port Of Arlington RV and Marina Park,CP,541.454.2868, , ,37, ,WE ,unknown,unknown,unknown,WE,unknown,0,unknown,unknown,OR,0.5,NW,Arlington
-124.049,44.621,PORN/Port Of Newport Marina and RV Park  CP PH:541.867.3321   SITES:143  AMEN:E DW SH approx 1.1 mi S  of Newport 44.621 -124.049,PORN,Port Of Newport Marina and RV Park,CP,541.867.3321, , ,143, ,E DW SH ,unknown,unknown,1,E,unknown,0,1,unknown,OR,1.1,S ,Newport
-124.106,43.967,PORS/Port Of Siuslaw RV Campground and Marina  CP      AMEN:WES DP DW SH approx 1.1 mi S  of Florence 43.967 -124.106,PORS,Port Of Siuslaw RV Campground and Marina,CP, , , , , ,WES DP DW SH ,unknown,unknown,1,WES,unknown,0,1,1,OR,1.1,S ,Florence
-123.82,45.418,PORT/Port of Tillamook RV Park  CP PH:503.842.7152    SITES:52  AMEN:NH ND FT DW NS approx  mi  of Tillamook 45.418 -123.82,PORT,Port of Tillamook RV Park,CP,503.842.7152 , , ,52, ,NH ND FT DW NS ,FT,unknown,1,NH,unknown,0,0,0,OR,,,Tillamook
-121.52,45.216,POST/Post Camp  NF PH:541.467.2291/503.668.1700   SITES:4 EL:4600 AMEN:NH ND 18ft NS NR N$ approx 25.0 mi SW of Dufur 45.216 -121.52,POST,Post Camp,NF,541.467.2291/503.668.1700, , ,4,4600,NH ND 18ft NS NR N$ ,unknown,0,unknown,NH,unknown,0,0,0,OR,25,SW,Dufur
-124.077,42.893,POWE/Powers County Park  CP PH:541.439.2791     AMEN:E DP DW SH L$ approx 0.7 mi N  of Powers 42.893 -124.077,POWE,Powers County Park,CP,541.439.2791, , , , ,E DP DW SH L$ ,unknown,unknown,1,E,unknown,1,1,1,OR,0.7,N ,Powers
-121.425,43.724,PRAI/Prairie  NF PH:541.383.4000/541.383.5300   SITES:16 EL:4314 AMEN:NH ND NS NR approx 5.4 mi NE of La Pine 43.724 -121.425,PRAI,Prairie,NF,541.383.4000/541.383.5300, , ,16,4314,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,5.4,NE,La Pine
-123.065,43.696,PRIM/Primitive - Cottage Grove Lake  COE PH:541.942.5631  COMM:unknown facilities   AMEN:NH ND NS NR approx 7.0 mi S  of Cottage Grove 43.696 -123.065,PRIM,Primitive - Cottage Grove Lake,COE,541.942.5631, ,unknown facilities, , ,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,7,S ,Cottage Grove
-122.01,43.586,PRIC/Princess Creek  NF PH:541.433.3200/541.383.5300   SITES:58 EL:4856 AMEN:NH ND NS NR approx 7.8 mi N  of Crescent Lake 43.586 -122.01,PRIC,Princess Creek,NF,541.433.3200/541.383.5300, , ,58,4856,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,7.8,N ,Crescent Lake
-121.606,43.747,PRIN/Pringle Falls  NF PH:541.383.4000/541.383.5300   SITES:7 EL:4245 AMEN:NH ND NS NR L$ approx 25.9 mi SW of Bend 43.747 -121.606,PRIN,Pringle Falls,NF,541.383.4000/541.383.5300, , ,7,4245,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,25.9,SW,Bend
-122.243,45.221,PROM/Promontory Park  UTIL PH:503.630.7229     AMEN:DW SH approx 6.5 mi SE of Estacada 45.221 -122.243,PROM,Promontory Park,UTIL,503.630.7229, , , , ,DW SH ,unknown,unknown,1,unknown,unknown,0,1,unknown,OR,6.5,SE,Estacada
-122.517,43.976,PUMA/Puma  NF PH:541.782.2283/541.225.6300   SITES:11  AMEN:NH ND NS NR approx 13.8 mi E of Lowell 43.976 -122.517,PUMA,Puma,NF,541.782.2283/541.225.6300, , ,11, ,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,13.8,E,Lowell
-119.968,45.812,QUES/Quesnel - John Day Dam  COE   COMM:unknown facilities   AMEN:NH ND NS NR approx 13.0 mi NE of Arlington 45.812 -119.968,QUES,Quesnel - John Day Dam,COE, , ,unknown facilities, , ,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,13,NE,Arlington
-121.837,43.785,QUIN/Quinn River  NF PH:541.383.4000/541.383.5300   SITES:40 EL:4475 AMEN:NH ND 30ft NS NR approx 32.1 mi SW of Bend 43.785 -121.837,QUIN,Quinn River,NF,541.383.4000/541.383.5300, , ,40,4475,NH ND 30ft NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,32.1,SW,Bend
-124.232,42.498,QUOS/Quosatana  NF PH:541.247.3600/541.618.2200   SITES:43  AMEN:NH DP 30ft NS NR approx 11.5 mi NE of Gold Beach 42.498 -124.232,QUOS,Quosatana,NF,541.247.3600/541.618.2200, , ,43, ,NH DP 30ft NS NR ,unknown,0,unknown,NH,unknown,0,0,1,OR,11.5,NE,Gold Beach
-122.067,45.025,RAAB/Raab  NF PH:503.630.6861/503.668.1700 mid may-late aug  SITES:27 EL:1657 AMEN:NH ND 24ft NS RS approx 22.5 mi SE of Estacada 45.025 -122.067,RAAB,Raab,NF,503.630.6861/503.668.1700,mid may-late aug, ,27,1657,NH ND 24ft NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,22.5,SE,Estacada
-122.043,45.079,RAIB/Rainbow  NF PH:503.630.6861/503.668.1700 mid may-late aug  SITES:17 EL:1503 AMEN:NH ND 24ft NS RS approx 20.3 mi SE of Estacada 45.079 -122.043,RAIB,Rainbow,NF,503.630.6861/503.668.1700,mid may-late aug, ,17,1503,NH ND 24ft NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,20.3,SE,Estacada
-121.758,45.627,RAIN/Rainy Lake  NF PH:541.352.6002/503.668.1700   SITES:5 EL:4019 AMEN:NH ND NS NR L$ approx 10.7 mi NW of Parkdale 45.627 -121.758,RAIN,Rainy Lake,NF,541.352.6002/503.668.1700, , ,5,4019,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,10.7,NW,Parkdale
-118.257,45.324,REDB/Red Bridge State Park  SP PH:800.551.6949  COMM:walk to sites only SITES:10 EL:3087 AMEN:NH ND NS NR approx 12.1 mi W of LaGrande 45.324 -118.257,REDB,Red Bridge State Park,SP,800.551.6949, ,walk to sites only,10,3087,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,12.1,W,LaGrande
